VP,VB,Geschlecht,Produkt,Frage,Antwort_1,Antwort_2,Antwort_3,Antwort_4,Antwort_5,Antwort_6,Antwort_7,Antwort_8,Antwort_9,Antwort_10
25,Ökologisch,w,A4,B1_Welche Infos,Funktionsweise,,,,,,,,,
25,Ökologisch,w,A5,B1_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
25,Ökologisch,w,A6,B1_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A7,B1_Welche Infos,Inhaltsstoffe+Materialien ,Inhaltsstoffe+Materialien ,,,,,,,,
25,Ökologisch,w,P1,B1_Welche Infos,,,,,,,,,,
25,Ökologisch,w,P2,B1_Welche Infos,,,,,,,,,,
25,Ökologisch,w,P3,B1_Welche Infos,Inhaltsstoffe+Materialien ,Inhaltsstoffe+Materialien ,Praktikabilität,Praktikabilität,,,,,,
25,Ökologisch,w,P4,B1_Welche Infos,,,,,,,,,,
25,Ökologisch,w,P5,B1_Welche Infos,,,,,,,,,,
25,Ökologisch,w,P6,B1_Welche Infos,,,,,,,,,,
25,Ökologisch,w,P7,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A1,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A2,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A3,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A4,B1_Welche Infos,Allg. Interesse,,,,,,,,,
26,Ökonomisch,w,A5,B1_Welche Infos,Nachhaltigkeit+Ethik,Preis,,,,,,,,
26,Ökonomisch,w,A6,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A7,B1_Welche Infos,Preis,,,,,,,,,
26,Ökonomisch,w,P1,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P2,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P3,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P4,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P5,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P6,B1_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P7,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A1,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A2,B1_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
27,Ökologisch,w,A3,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A4,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A5,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A6,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A7,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P1,B1_Welche Infos,Inhaltsstoffe+Materialien ,Herstellung,,,,,,,,
27,Ökologisch,w,P2,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P3,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
27,Ökologisch,w,P4,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P5,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
27,Ökologisch,w,P6,B1_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P7,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
28,Ökonomisch,w,A2,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A3,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A4,B1_Welche Infos,Funktionsweise,,,,,,,,,
28,Ökonomisch,w,A5,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A6,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A7,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
28,Ökonomisch,w,P1,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P2,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P3,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P4,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P5,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P6,B1_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P7,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A1,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A2,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A3,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A4,B1_Welche Infos,Funktionsweise,,,,,,,,,
29,Ökonomisch,w,A5,B1_Welche Infos,Allg. Interesse,Inhaltsstoffe+Materialien ,,,,,,,,
29,Ökonomisch,w,A6,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A7,B1_Welche Infos,Inhaltsstoffe+Materialien ,Hygiene+Gesundheit,,,,,,,,
29,Ökonomisch,w,P1,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P2,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P3,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P4,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P5,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P6,B1_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P7,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,Hygiene+Gesundheit,,,,,,,,
30,Ökonomisch,w,A2,B1_Welche Infos,Nachhaltigkeit+Ethik,Herstellung,,,,,,,,
30,Ökonomisch,w,A3,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A4,B1_Welche Infos,Funktionsweise,Funktionsweise,,,,,,,,
30,Ökonomisch,w,A5,B1_Welche Infos,Funktionsweise,Praktikabilität,,,,,,,,
30,Ökonomisch,w,A6,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A7,B1_Welche Infos,Preis,Nachhaltigkeit+Ethik,Inhaltsstoffe+Materialien ,,,,,,,
30,Ökonomisch,w,P1,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,P2,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,P3,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
30,Ökonomisch,w,P4,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,P5,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,P6,B1_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,P7,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A1,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A2,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A3,B1_Welche Infos,Praktikabilität,,,,,,,,,
31,Ökologisch,m,A4,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A5,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A6,B1_Welche Infos,Sensorische Wahrnehmung,,,,,,,,,
31,Ökologisch,m,A7,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P1,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
31,Ökologisch,m,P2,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P3,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P4,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P5,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P6,B1_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P7,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A1,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A2,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A3,B1_Welche Infos,Praktikabilität,Hygiene+Gesundheit,,,,,,,,
32,Ökonomisch,m,A4,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A5,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
32,Ökonomisch,m,A6,B1_Welche Infos,Hygiene+Gesundheit,Funktionsweise,Praktikabilität,,,,,,,
32,Ökonomisch,m,A7,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P1,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P2,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P3,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P4,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P5,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P7,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A1,B1_Welche Infos,Praktikabilität,,,,,,,,,
33,Ökonomisch,m,A2,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A3,B1_Welche Infos,Inhaltsstoffe+Materialien ,Praktikabilität,Praktikabilität,,,,,,,
33,Ökonomisch,m,A4,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A5,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A6,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A7,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P1,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P2,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P3,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
33,Ökonomisch,m,P4,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P5,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
33,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P7,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A1,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A2,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A3,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A4,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A5,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
34,Ökonomisch,m,A6,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A7,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P1,B1_Welche Infos,Herstellung,Herstellung,Allg. Interesse,,,,,,,
34,Ökonomisch,m,P2,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P3,B1_Welche Infos,Inhaltsstoffe+Materialien ,Hygiene+Gesundheit,,,,,,,,
34,Ökonomisch,m,P4,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P5,B1_Welche Infos,Inhaltsstoffe+Materialien ,Inhaltsstoffe+Materialien ,,,,,,,,
34,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P7,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
35,Ökologisch,m,A2,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,A3,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,A4,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,A5,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,A6,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,A7,B1_Welche Infos,Nachhaltigkeit+Ethik,Praktikabilität,,,,,,,,
35,Ökologisch,m,P1,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P2,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P3,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P4,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P5,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
35,Ökologisch,m,P6,B1_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P7,B1_Welche Infos,Herstellung,,,,,,,,,
36,Ökonomisch,m,A1,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A2,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A3,B1_Welche Infos,Praktikabilität,Preis,Hygiene+Gesundheit,Hygiene+Gesundheit,,,,,,
36,Ökonomisch,m,A4,B1_Welche Infos,Funktionsweise,Funktionsweise,Nachhaltigkeit+Ethik,,,,,,,
36,Ökonomisch,m,A5,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A6,B1_Welche Infos,Inhaltsstoffe+Materialien ,Hygiene+Gesundheit,Praktikabilität,,,,,,,
36,Ökonomisch,m,A7,B1_Welche Infos,Nachhaltigkeit+Ethik,Hygiene+Gesundheit,Herstellung,Preis,Hygiene+Gesundheit,,,,,
36,Ökonomisch,m,P1,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P2,B1_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,Hygiene+Gesundheit,,,,,,,
36,Ökonomisch,m,P3,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P4,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P5,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P7,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,Herstellung,,,,,,,,
37,Ökonomisch,m,A2,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A3,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A4,B1_Welche Infos,Praktikabilität,Praktikabilität,,,,,,,,
37,Ökonomisch,m,A5,B1_Welche Infos,Inhaltsstoffe+Materialien ,Preis,Sensorische Wahrnehmung,Funktionsweise,,,,,,
37,Ökonomisch,m,A6,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A7,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
37,Ökonomisch,m,P1,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P2,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P3,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P4,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P5,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P7,B1_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,A1,B1_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,A2,B1_Welche Infos,Allg. Interesse,Herstellung,,,,,,,,
38,Ökonomisch,m,A3,B1_Welche Infos,Allg. Interesse,Inhaltsstoffe+Materialien ,Herstellung,Inhaltsstoffe+Materialien ,,,,,,
38,Ökonomisch,m,A4,B1_Welche Infos,Funktionsweise,Funktionsweise,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,
38,Ökonomisch,m,A5,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
38,Ökonomisch,m,A6,B1_Welche Infos,Herstellung,Nachhaltigkeit+Ethik,Funktionsweise,Inhaltsstoffe+Materialien ,,,,,,
38,Ökonomisch,m,A7,B1_Welche Infos,Herstellung,Herstellung,Herstellung,,,,,,,
38,Ökonomisch,m,P1,B1_Welche Infos,Inhaltsstoffe+Materialien ,Herstellung,,,,,,,,
38,Ökonomisch,m,P2,B1_Welche Infos,Allg. Interesse,,,,,,,,,
38,Ökonomisch,m,P3,B1_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,P4,B1_Welche Infos,Inhaltsstoffe+Materialien ,Nachhaltigkeit+Ethik,Inhaltsstoffe+Materialien ,Allg. Interesse,Herstellung,Praktikabilität,,,,
38,Ökonomisch,m,P5,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
38,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,P7,B1_Welche Infos,Herstellung,Herstellung,Herstellung,,,,,,,
39,Ökonomisch,m,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,Nachhaltigkeit+Ethik,,,,,,,,
39,Ökonomisch,m,A2,B1_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
39,Ökonomisch,m,A3,B1_Welche Infos,Inhaltsstoffe+Materialien ,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,
39,Ökonomisch,m,A4,B1_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,A5,B1_Welche Infos,Nachhaltigkeit+Ethik,Hygiene+Gesundheit,,,,,,,,
39,Ökonomisch,m,A6,B1_Welche Infos,Herstellung,Inhaltsstoffe+Materialien ,Nachhaltigkeit+Ethik,Hygiene+Gesundheit,,,,,,
39,Ökonomisch,m,A7,B1_Welche Infos,Inhaltsstoffe+Materialien ,Inhaltsstoffe+Materialien ,Hygiene+Gesundheit,,,,,,,
39,Ökonomisch,m,P1,B1_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P2,B1_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P3,B1_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P4,B1_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P5,B1_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P7,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,A1,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,A2,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,A3,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,A4,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,A5,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,A6,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,A7,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P1,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P2,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P3,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P4,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P5,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P6,B1_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P7,B1_Welche Infos,,,,,,,,,,
41,Ökonomisch,m,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
41,Ökonomisch,m,A2,B1_Welche Infos,,,,,,,,,,
41,Ökonomisch,m,A3,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
41,Ökonomisch,m,A4,B1_Welche Infos,Funktionsweise,,,,,,,,,
41,Ökonomisch,m,A5,B1_Welche Infos,Herstellung,Inhaltsstoffe+Materialien ,Hygiene+Gesundheit,,,,,,,
41,Ökonomisch,m,A6,B1_Welche Infos,Allg. Interesse,,,,,,,,,
41,Ökonomisch,m,A7,B1_Welche Infos,Inhaltsstoffe+Materialien ,Funktionsweise,,,,,,,,
41,Ökonomisch,m,P1,B1_Welche Infos,,,,,,,,,,
41,Ökonomisch,m,P2,B1_Welche Infos,,,,,,,,,,
41,Ökonomisch,m,P3,B1_Welche Infos,Nachhaltigkeit+Ethik,Inhaltsstoffe+Materialien ,,,,,,,,
41,Ökonomisch,m,P4,B1_Welche Infos,,,,,,,,,,
41,Ökonomisch,m,P5,B1_Welche Infos,Herstellung,Inhaltsstoffe+Materialien ,Hygiene+Gesundheit,,,,,,,
41,Ökonomisch,m,P6,B1_Welche Infos,,,,,,,,,,
41,Ökonomisch,m,P7,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,A1,B1_Welche Infos,Praktikabilität,,,,,,,,,
42,Ökonomisch,w,A2,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,A3,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,A4,B1_Welche Infos,Funktionsweise,,,,,,,,,
42,Ökonomisch,w,A5,B1_Welche Infos,Funktionsweise,,,,,,,,,
42,Ökonomisch,w,A6,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,A7,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,P1,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,P2,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,P3,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,P4,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,P5,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,P6,B1_Welche Infos,,,,,,,,,,
42,Ökonomisch,w,P7,B1_Welche Infos,Funktionsweise,Nachhaltigkeit+Ethik,,,,,,,,
43,Ökologisch,w,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
43,Ökologisch,w,A2,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,A3,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,A4,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,A5,B1_Welche Infos,Funktionsweise,Funktionsweise,,,,,,,,
43,Ökologisch,w,A6,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,A7,B1_Welche Infos,Hygiene+Gesundheit,,,,,,,,,
43,Ökologisch,w,P1,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,P2,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,P3,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,P4,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,P5,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,P6,B1_Welche Infos,,,,,,,,,,
43,Ökologisch,w,P7,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
44,Ökologisch,w,A2,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,A3,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,A4,B1_Welche Infos,Funktionsweise,,,,,,,,,
44,Ökologisch,w,A5,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,A6,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,A7,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
44,Ökologisch,w,P1,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,P2,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,P3,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,P4,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,P5,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,P6,B1_Welche Infos,,,,,,,,,,
44,Ökologisch,w,P7,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,A1,B1_Welche Infos,Funktionsweise,Hygiene+Gesundheit,,,,,,,,
45,Ökologisch,w,A2,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,A3,B1_Welche Infos,Herstellung,Nachhaltigkeit+Ethik,Hygiene+Gesundheit,,,,,,,
45,Ökologisch,w,A4,B1_Welche Infos,Funktionsweise,Praktikabilität,Hygiene+Gesundheit,,,,,,,
45,Ökologisch,w,A5,B1_Welche Infos,Funktionsweise,,,,,,,,,
45,Ökologisch,w,A6,B1_Welche Infos,Praktikabilität,,,,,,,,,
45,Ökologisch,w,A7,B1_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
45,Ökologisch,w,P1,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,P2,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,P3,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,P4,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,P5,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,P6,B1_Welche Infos,,,,,,,,,,
45,Ökologisch,w,P7,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,A4,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,P4,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,,,,,,,,,
46,Ökologisch,m,P1,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,A7,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,P7,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,A6,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,P6,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,A2,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,P2,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,A3,B1_Welche Infos,Praktikabilität,,,,,,,,,
46,Ökologisch,m,P3,B1_Welche Infos,Praktikabilität,Hygiene+Gesundheit,,,,,,,,
46,Ökologisch,m,A5,B1_Welche Infos,,,,,,,,,,
46,Ökologisch,m,P5,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,P7,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,A7,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,P4,B1_Welche Infos,Praktikabilität,Funktionsweise,Nachhaltigkeit+Ethik,Praktikabilität,Praktikabilität,,,,,
47,Ökologisch,w,A4,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,P1,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,A1,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,P2,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,A2,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,P6,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,A6,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,P3,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,A3,B1_Welche Infos,,,,,,,,,,
47,Ökologisch,w,P5,B1_Welche Infos,Inhaltsstoffe+Materialien ,Nachhaltigkeit+Ethik,,,,,,,,
47,Ökologisch,w,A5,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,A2,B1_Welche Infos,Preis,,,,,,,,,
48,Ökologisch,w,P2,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,A1,B1_Welche Infos,Inhaltsstoffe+Materialien ,Nachhaltigkeit+Ethik,,,,,,,,
48,Ökologisch,w,P1,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,A3,B1_Welche Infos,Praktikabilität,Sensorische Wahrnehmung,,,,,,,,
48,Ökologisch,w,P3,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,A7,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,P7,B1_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
48,Ökologisch,w,A5,B1_Welche Infos,Praktikabilität,,,,,,,,,
48,Ökologisch,w,P5,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,A6,B1_Welche Infos,Praktikabilität,Allg. Interesse,Praktikabilität,,,,,,,
48,Ökologisch,w,P6,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,A4,B1_Welche Infos,,,,,,,,,,
48,Ökologisch,w,P4,B1_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
1,Ökonomisch,w,P6,B2_Kaufen,- Kein Bedarf,,,,,,,,,
1,Ökonomisch,w,A6,B2_Kaufen,- Kein Bedarf,,,,,,,,,
1,Ökonomisch,w,P5,B2_Kaufen,+ Funktionalität,+ Alternativen,,,,,,,,
1,Ökonomisch,w,A5,B2_Kaufen,+ Funktionalität,,,,,,,,,
1,Ökonomisch,w,P7,B2_Kaufen,+ Alternativen,,,,,,,,,
